CUSTOMER_PK,SALUTATION,FIRST_NAME,LAST_NAME,GENDER,MARITAL_STATUS,DAY_OF_BIRTH,BIRTH_COUNTRY,EMAIL_ADDRESS,CITY_NAME,ZIP_CODE,COUNTRY_NAME,GMT_TIMEZONE_OFFSET,PREFERRED_CUST_FLAG,REGISTRATION_TIME
27348879,Sir,Derrick,Long,F,D,1975-06-17,Uzbekistan,derrick.long@2sujkkd.edu,Arlington,36557,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
27348900,Sir,Robert,Gonzales,F,W,1963-02-10,Paraguay,robert.gonzales@sepbihns9g.edu,Salem,68048,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
27348930,Mr.,Martin,Bond,F,S,1989-10-16,Norway,martin.bond@1h6.edu,Woodland,14854,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
27348955,Sir,Edward,Brown,F,M,1970-12-17,Gabon,edward.brown@pskrqpp5xaz2bz1r8.edu,Bridgeport,55817,United States,-7.00,FALSE,2022-10-03 22:43:20.810 -0700
27348980,Sir,Christopher,Lanier,M,D,1935-12-19,Croatia,christopher.lanier@u9vi4njejx9.org,Woodlawn,44098,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
27348987,Miss,Ana,Perkins,F,U,1981-07-25,Seychelles,ana.perkins@lt7nbddgu.edu,Roy,60744,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
27349007,Sir,Douglas,Liles,M,M,1978-05-13,New Zealand,douglas.liles@r0cit1sul19.com,Farmersville,29305,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
27349069,Sir,Joe,Lim,M,U,1984-04-28,Bolivia,joe.lim@upplovxjtn.com,Wilson,56971,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
27349125,Mr.,Kurt,Champion,M,D,1926-05-19,Guyana,kurt.champion@unvhfivafv1yj.edu,Bunker Hill,80150,United States,-7.00,FALSE,2022-10-03 22:43:20.810 -0700
27349130,Ms.,Janis,Norris,F,S,1992-03-04,Belize,janis.norris@f48tehd2bhveb1s2mt.org,Lakeside,49532,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
27349156,Mr.,Joshua,Walsh,F,D,1931-04-06,Hong Kong,joshua.walsh@uidduxfquniurz.edu,Stringtown,40162,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
27349157,Mr.,Douglas,Wilkinson,F,M,1984-01-08,Angola,douglas.wilkinson@vy3hhjm.edu,Bunker Hill,80150,United States,-8.00,TRUE,2022-10-03 22:43:20.810 -0700
27349172,Miss,Melissa,Young,F,D,1945-06-02,Chile,melissa.young@u2.org,Brookville,93524,United States,-8.00,TRUE,2022-10-03 22:43:20.810 -0700
27349215,Miss,Helen,Williams,M,W,1924-10-24,Netherlands Antilles,helen.williams@kts00vadcd84rm.com,Riverside,79231,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
27349256,Mrs.,Dorthy,Bledsoe,F,U,1952-12-20,Turkey,dorthy.bledsoe@cgpfgj6acc.org,Westport,51802,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
27349266,Mrs.,Socorro,Anderson,F,S,1930-04-15,Burkina Faso,socorro.anderson@srh77al3.com,Riverview,39003,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
27349271,Miss,Jeanette,Griffith,M,M,1966-10-09,Dominica,jeanette.griffith@gfmsq0fby9.org,Green Acres,37683,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
27349290,Miss,Edna,Lopez,F,U,1981-06-07,Tajikistan,edna.lopez@afahsi0dya.com,Murray,42150,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
27349321,Sir,Daniel,Ball,M,M,1978-07-29,Armenia,daniel.ball@nag.org,Springdale,48883,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
27349340,Mr.,Scott,Lawrence,M,M,1937-11-14,Maldives,scott.lawrence@huods5bp.edu,Midway,71904,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
27349346,Dr.,Jonathan,Sneed,M,U,1935-10-17,Belize,jonathan.sneed@12xexmjhcdvo.edu,Arlington,76557,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
27349354,Ms.,Alesha,Gregg,F,U,1954-05-08,Cambodia,alesha.gregg@gdi6b96dlevs.com,Sulphur Springs,78354,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
27349386,Mr.,Sean,Hawkins,M,D,1938-04-08,Germany,sean.hawkins@m2v8dchpub61.com,Pleasant Valley,22477,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
27349392,Dr.,Ruth,Ramos,F,D,1937-02-25,CÔte D'ivoire,ruth.ramos@e3srtv.org,Oakland,49843,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
27349425,Dr.,James,Davis,M,S,1972-10-16,Brazil,james.davis@s.edu,Springdale,58883,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43233811,Sir,Timothy,Mello,M,W,1946-10-19,Venezuela,timothy.mello@eserjen2bb8sn.edu,Warwick,71398,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43233853,Mrs.,Christina,Powell,M,S,1931-11-08,Malta,christina.powell@xguq87i6eo0gax.com,Pine Grove,64593,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43233855,Dr.,Douglas,King,M,D,1970-11-01,Tunisia,douglas.king@kd4rkbmplman0.edu,Oakland,59843,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43233871,Mrs.,Dora,Campbell,F,M,1935-09-15,Chile,dora.campbell@i.com,Providence,07214,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43233882,Miss,Sharon,Morris,F,M,1992-02-24,Myanmar,sharon.morris@6x.com,Deerfield,59840,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43233888,Mr.,Jose,Hines,M,S,1927-03-23,Uganda,jose.hines@kq8kidn.edu,Franklin,39101,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43233897,Mrs.,Meredith,Guest,F,M,1929-11-15,Malaysia,meredith.guest@nrcgoj.com,Springfield,29303,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43233918,Mr.,Eric,Hebert,M,U,1953-05-09,Seychelles,eric.hebert@bhdp5d.com,Union Hill,67746,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
"43233921,Sir,Moses,Anderson,F,S,1988-04-27,""Moldova, Republic Of"",moses.anderson@hrc6rz9yur7imixta.org,Hamilton,72808,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700"
43233952,Sir,William,Laroche,F,M,1927-04-15,Tajikistan,william.laroche@vxfnfxcu4ydtqu9.com,Fairfield,76192,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43233969,Ms.,Dayle,Hammond,F,M,1954-06-28,Slovenia,dayle.hammond@nbm8gojy4sj.org,Greenfield,75038,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43234007,Ms.,Adrian,Bush,F,S,1953-06-18,Latvia,adrian.bush@aom6gsu2msc9dohlzzp.edu,Jamestown,76867,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234037,Sir,Rex,Frey,F,M,1973-08-16,Kazakhstan,rex.frey@khg6zuev2g.com,Cedar Grove,60411,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234052,Dr.,Andy,Mcdonald,F,W,1969-10-03,Albania,andy.mcdonald@1h6y0.org,Belmont,70191,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43234067,Mr.,Peter,Chase,F,S,1988-08-20,Kiribati,peter.chase@abz.org,Arlington,26557,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
43234101,Ms.,Glenda,Hayes,F,S,1969-12-23,Cayman Islands,glenda.hayes@vlxtz8kjpy0qpdl.org,Maple Grove,28252,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43234115,Dr.,Julie,Schmidt,F,U,1943-09-09,Paraguay,julie.schmidt@kg9rgnpng8jgnr9i.edu,Plainview,63683,United States,-7.00,FALSE,2022-10-03 22:43:20.810 -0700
43234130,Mr.,Willie,Underwood,M,S,1990-01-17,Denmark,willie.underwood@pxbg6prrigzem.com,Wilson,76971,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43234143,Sir,William,Comstock,M,D,1943-06-17,Israel,william.comstock@du2y8i0jmv9gnelxch.org,Georgetown,67057,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43234170,Dr.,Michelle,Allen,M,D,1924-01-15,Lebanon,michelle.allen@zeole3nv.org,Friendship,54536,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43234225,Miss,Annie,Stoll,M,S,1985-03-12,Burundi,annie.stoll@c8a.edu,Maywood,35681,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
43234238,Sir,Barry,Pearson,M,S,1933-04-10,Chile,barry.pearson@aq8fuqovxu31l.org,Woodlawn,34098,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
43234266,Dr.,Michael,Glenn,M,D,1960-08-17,Nepal,michael.glenn@4qnbppbbquzms.org,Friendship,84536,United States,-7.00,FALSE,2022-10-03 22:43:20.810 -0700
43234281,Dr.,Russell,Connelly,M,U,1974-06-22,Somalia,russell.connelly@hxmihtvkimr8s.edu,Brownsville,69310,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234285,Sir,William,Heath,F,M,1992-12-20,Gambia,william.heath@5z.com,Bethel,95281,United States,-8.00,FALSE,2022-10-03 22:43:20.810 -0700
43234304,Dr.,Guadalupe,Smith,F,W,1947-12-21,Pakistan,guadalupe.smith@xylg4lcqpbgv7.com,Salem,28048,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43234307,Dr.,Tina,Wells,M,M,1932-04-09,San Marino,tina.wells@ukoxfqroh6b0y.org,Georgetown,27057,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43234313,Dr.,Glenn,Merritt,M,S,1941-10-20,Bolivia,glenn.merritt@1gi903yi24rd.org,Five Points,56098,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234314,Sir,Larry,Greer,F,U,1984-07-30,Russian Federation,larry.greer@hn58qpjeqyn.edu,Hillcrest,53003,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43234318,Mrs.,Helena,White,F,D,1924-03-16,Luxembourg,helena.white@hbj.org,Jackson,79583,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43234326,Dr.,Monica,Roach,M,W,1931-12-09,Turkey,monica.roach@mg4nqgtrptczci.com,Ruth,50309,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43234350,Ms.,Amy,Olsen,F,M,1930-01-19,Jamaica,amy.olsen@uuxe.edu,Crossroads,50534,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43234355,Mrs.,Tina,Palacios,M,W,1955-11-09,Hungary,tina.palacios@mf6na8tbrp.com,Mount Pleasant,51933,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43234377,Miss,Elizabeth,Clark,F,S,1940-08-16,Namibia,elizabeth.clark@oz72j.edu,Spring Valley,76060,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234382,Mrs.,Theresa,Bender,M,D,1958-05-22,Ukraine,theresa.bender@gdqfiox5qdohqg.com,Clifton,68014,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234386,Miss,Kristina,Jones,M,M,1938-02-14,United Kingdom,kristina.jones@nfrvhozvqzofy2vqt.org,Springtown,69858,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234415,Mr.,Jeffrey,Patterson,M,U,1979-01-20,Swaziland,jeffrey.patterson@9eha.edu,Spring Hill,86787,United States,-7.00,FALSE,2022-10-03 22:43:20.810 -0700
43234442,Dr.,Derrick,Brown,F,W,1962-05-03,Liberia,derrick.brown@dhjcozb5b338dfd.edu,Riverview,39003,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234443,Mrs.,Kristine,,M,M,,Qatar,kristine.lake@a1bq.com,Glenwood,43511,United States,-5.00,,2022-10-03 22:43:20.810 -0700
43234457,Dr.,Wayne,Johnson,F,U,1969-01-09,Saudi Arabia,wayne.johnson@j5f.org,Lakewood,88877,United States,-7.00,FALSE,2022-10-03 22:43:20.810 -0700
43234460,Mr.,Michael,Lambert,F,D,1977-12-16,Saudi Arabia,michael.lambert@yzx9d1p1a.com,Woodland,14854,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43234550,Dr.,Richard,Smith,F,U,1992-06-22,Montenegro,richard.smith@zl2q.edu,New Hope,69431,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234574,Miss,Rita,Jude,F,D,1933-12-20,Mozambique,rita.jude@ag9uvfdxmk3vx.org,New Hope,59431,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234593,Sir,Martin,Mcgovern,M,D,1970-03-12,Uganda,martin.mcgovern@v0qb03rivk6.com,Spring Hill,96787,United States,-8.00,FALSE,2022-10-03 22:43:20.810 -0700
43234605,Sir,Joseph,Hulsey,M,W,1992-03-24,Gambia,joseph.hulsey@untgd8mq.org,Chestnut Ridge,57334,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43234610,Mrs.,Cathy,Washburn,M,M,1992-07-19,RÉunion,cathy.washburn@ds.edu,Mount Vernon,48482,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
43234611,Dr.,Tom,Myers,M,S,1948-08-22,Norway,tom.myers@mm1ir8p9a7ckl7.edu,Frenchtown,22629,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43234636,Sir,James,Hammonds,F,W,1950-03-23,Malta,james.hammonds@mu.com,Deerfield,59840,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234645,Mr.,Scott,Blair,M,D,1936-09-13,Aruba,scott.blair@gh4oshuf9ury.edu,Highland Park,36534,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
43234674,Ms.,Vivian,Miles,F,S,1928-07-22,Faroe Islands,vivian.miles@h1bcbtvolg.edu,Lincoln,61289,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234700,Sir,Thomas,Melton,M,W,1991-02-09,Cyprus,thomas.melton@eocb0v.org,Hardy,45354,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234713,Dr.,Mario,Beasley,F,U,1988-08-22,Yemen,mario.beasley@zr2.com,Centerville,70059,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43234716,Sir,Jon,Bates,M,S,1981-12-03,China,jon.bates@fuphngiqpxcyxcal7d.org,Shady Grove,72812,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234740,Sir,Jeffrey,Morris,F,W,1984-03-27,Netherlands Antilles,jeffrey.morris@mh.org,Lakeview,98579,United States,-8.00,FALSE,2022-10-03 22:43:20.810 -0700
43234748,Sir,William,Aranda,M,W,1943-05-31,Martinique,william.aranda@gtfqsas.org,Oak Ridge,58371,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234786,Sir,Tristan,Hill,M,D,1961-07-09,Uzbekistan,tristan.hill@0ryj9vpu.com,Lake Forest,86000,United States,-7.00,FALSE,2022-10-03 22:43:20.810 -0700
43234792,Dr.,Patrick,Booker,F,U,1980-02-29,Niue,patrick.booker@jehgletyc0k.edu,Farmington,59145,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234804,Mr.,Jerry,Johnson,M,M,1944-06-25,Andorra,jerry.johnson@nxgcmaz1toi.org,Oak Grove,68370,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43234805,Dr.,Craig,Cole,M,U,1962-01-08,Lesotho,craig.cole@h2zftsx.edu,New Hope,89431,United States,-8.00,TRUE,2022-10-03 22:43:20.810 -0700
43234894,Dr.,Larry,Elliott,F,U,1945-06-07,Samoa,larry.elliott@dnhegcsfa3bgi.com,Franklin,69101,United States,-7.00,FALSE,2022-10-03 22:43:20.810 -0700
43234902,Ms.,Bok,Lopez,M,D,1979-10-03,Faroe Islands,bok.lopez@pzofstamoabuia.com,Oakdale,69584,United States,-7.00,TRUE,2022-10-03 22:43:20.810 -0700
43234911,Mr.,Alfred,Beasley,M,D,1967-03-09,Syrian Arab Republic,alfred.beasley@61qyukqbozlncs64gju.edu,Kingston,74975,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43234913,Ms.,Lisa,Schaeffer,M,M,1990-09-13,South Africa,lisa.schaeffer@rtqvbgr9p7.com,Page,90296,United States,-9.00,TRUE,2022-10-03 22:43:20.810 -0700
43234951,Dr.,Adolph,Love,M,M,1988-03-18,Burkina Faso,adolph.love@o1trydl2l.edu,Jamestown,46867,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
43234953,Miss,Betty,Morgan,F,U,1954-10-03,San Marino,betty.morgan@bch9.edu,Wilson,36971,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
43234957,Mr.,Michael,Romero,M,M,1933-05-26,Puerto Rico,michael.romero@qdvkyc5m2.org,Five Points,86098,United States,-8.00,TRUE,2022-10-03 22:43:20.810 -0700
43234973,Sir,Ryan,Sims,F,U,1968-01-13,Liberia,ryan.sims@r4e02qzdjloi.com,Greenfield,65038,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43234991,Ms.,Diana,Patrick,F,U,1941-07-10,Seychelles,diana.patrick@qxdx0adattcxgdxs.org,Pleasant Valley,62477,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43235027,Ms.,Sheila,Earley,F,D,1966-05-29,Indonesia,sheila.earley@rgpoguj7nu7.edu,Red Hill,44338,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
"43235040,Dr.,Ilene,Mitchell,M,S,1932-09-08,""Korea, Republic Of"",ilene.mitchell@mc2nzxxvicfs7f.com,Five Points,56098,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700"
43235060,Ms.,Sara,Layman,F,D,1945-02-13,Mongolia,sara.layman@ifqfikkn.edu,Highland Park,26534,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43235084,Sir,Douglas,Manuel,M,S,1929-06-10,Hungary,douglas.manuel@opadmc6zsivp.org,Oak Grove,68370,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43235103,Dr.,Darrel,Varner,F,U,1940-03-30,Bahrain,darrel.varner@boa1vvolq0.edu,Woodville,24289,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43235108,Ms.,Karen,Moffett,F,D,1954-03-14,Mali,karen.moffett@k7dq7tgfefk.com,Bridgeport,25817,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43235110,Dr.,Jane,Dickey,F,U,1935-04-21,Egypt,jane.dickey@dxcucpgqjnrz1jd6lt.com,Derby,67702,United States,,TRUE,2022-10-03 22:43:20.810 -0700
43235135,Sir,Thomas,Martinez,F,W,1965-05-21,Australia,thomas.martinez@u.org,Mount Vernon,28482,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43235162,Dr.,Tracy,Davis,M,W,1944-10-20,Tonga,tracy.davis@q2qbb.com,Lakewood,58877,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43235175,Dr.,Tyler,Tribble,M,S,1973-04-30,United States,tyler.tribble@l1lyytfgyr9nqt.edu,Fairview,65709,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43235193,Dr.,Grace,Haskell,M,D,1947-03-19,Jordan,grace.haskell@f8lakm5unxl.org,Georgetown,67057,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43235235,Mr.,Larry,Berger,M,U,1951-09-01,Japan,larry.berger@xxfourjdcxejihrath.edu,Glendale,33951,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
43235248,Dr.,Diane,Goulet,M,D,1949-12-16,Czech Republic,diane.goulet@8qjizjdq.org,Oakdale,29584,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43235266,Mrs.,Glendora,Hopper,F,W,1930-02-15,Bouvet Island,glendora.hopper@eez1acagcfvn.com,Kimball,13595,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43235274,Dr.,John,Buckner,F,W,1947-04-14,Singapore,john.buckner@b7dgmee.org,Florence,63394,United States,-7.00,FALSE,2022-10-03 22:43:20.810 -0700
43235307,Ms.,Julia,Palacios,F,D,1940-09-27,Pitcairn,julia.palacios@kk8uavbotbgx.com,Walnut Grove,47752,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43235308,Mrs.,Alma,Burney,M,W,1956-05-22,Mozambique,alma.burney@3myfbub6sn35.org,Saint Johns,65717,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43235317,Mr.,Thomas,Allen,F,M,1944-12-01,Timor-Leste,thomas.allen@esnoe8ig.com,Nottingham,54074,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43235325,Miss,Mildred,Allen,F,U,1986-09-26,Maldives,mildred.allen@jkp.com,Shiloh,39275,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
43235369,Mr.,John,Glaze,M,U,1985-11-03,Viet Nam,john.glaze@ijmzpus8jnur77z.org,Liberty,93451,United States,-8.00,FALSE,2022-10-03 22:43:20.810 -0700
43235383,Sir,Phillip,Valdez,F,U,1935-10-10,Belarus,phillip.valdez@c3if7r.org,Gravel Hill,51944,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43235392,Dr.,Terry,Gold,F,M,1946-05-08,Panama,terry.gold@kq3rpnsgxrnjzyrj.com,Walnut Grove,87752,United States,-7.00,TRUE,2022-10-03 22:43:20.810 -0700
43235394,Sir,Jorge,Paul,F,S,1934-10-27,Tajikistan,jorge.paul@3jblnryzv5mnej.edu,Hillcrest,43003,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43235409,Dr.,Stephen,Carter,F,W,1965-12-14,Luxembourg,stephen.carter@ugljhd4vmvj04dx.edu,Newport,21521,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43235412,Sir,Herman,Moore,M,M,1951-06-30,Sierra Leone,herman.moore@ihf.org,Clark,52668,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43235423,Mrs.,Felicita,Daniels,M,W,1985-11-22,Iraq,felicita.daniels@t4.edu,Lakeview,68579,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43235434,Miss,Samantha,Parker,F,U,1924-03-22,Aland Islands,samantha.parker@t3psu6bnug3th.org,Buena Vista,55752,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43235486,Miss,Theresa,Williams,F,W,1949-04-21,Kenya,theresa.williams@mzug.edu,Enterprise,41757,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43235502,Sir,Daniel,Tompkins,F,U,1971-09-20,Italy,daniel.tompkins@ylibndxr0mbtol.edu,White Oak,36668,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43235546,Miss,Sue,Daugherty,M,W,1945-08-21,Tunisia,sue.daugherty@c.edu,Mountain View,05066,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
43235551,Miss,Kathy,Harry,M,M,1934-03-08,Senegal,kathy.harry@aagc.com,Providence,96614,United States,-8.00,TRUE,2022-10-03 22:43:20.810 -0700
43235566,Mr.,John,Gerard,F,D,1954-04-28,Slovenia,john.gerard@3hec2ilgzm.com,Plainview,43683,United States,-5.00,TRUE,2022-10-03 22:43:20.810 -0700
43235567,Mr.,John,Breaux,M,W,1969-02-04,Marshall Islands,john.breaux@j9tpyfpag6.edu,Oakdale,49584,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
43235570,Miss,Jennifer,Lyon,F,W,1965-03-15,Sweden,jennifer.lyon@fju2xrc2kvyk.edu,Gladstone,50894,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43235582,Mr.,Ronald,Goetz,M,D,1941-04-12,Guernsey,ronald.goetz@ncjoehsp1yseli.edu,Woodville,84289,United States,-7.00,TRUE,2022-10-03 22:43:20.810 -0700
43235599,Mrs.,Josephine,Chambers,M,D,1975-06-12,United States,josephine.chambers@vzo6nzyd.org,Liberty,53451,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43235604,Dr.,Carl,Mcduffie,F,W,1974-09-17,Netherlands,carl.mcduffie@ibdk.org,Newtown,61749,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43235634,Dr.,Martha,Reyes,F,D,1960-03-16,Peru,martha.reyes@vtmpdmi.edu,Buena Vista,25752,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
"43235673,Ms.,Lori,Sanders,M,U,1954-03-03,""Korea, Republic Of"",lori.sanders@0yopp5jix.org,Omega,66364,United States,-7.00,TRUE,2022-10-03 22:43:20.810 -0700"
43235721,Mr.,Thomas,Saavedra,F,D,1984-05-02,Peru,thomas.saavedra@9zn.edu,Greenville,71387,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43235722,Ms.,Tricia,Jerome,F,U,1945-02-05,Belize,tricia.jerome@jrpo8iyre0blrch.org,Providence,96614,United States,-8.00,FALSE,2022-10-03 22:43:20.810 -0700
43235724,Ms.,Nancy,Hart,F,W,1930-08-21,Equatorial Guinea,nancy.hart@h3qhaug3hq8.edu,Hillcrest,73003,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43235761,Dr.,Elizabeth,Godfrey,M,M,1980-10-17,Zambia,elizabeth.godfrey@3cxtdpzu5t.org,Hurricane,37644,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43235774,Sir,David,Villanueva,M,D,1933-02-11,Somalia,david.villanueva@jcdf0r6pvduv2rbtnn0.org,Enterprise,41757,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43235794,Sir,Robert,Duke,M,D,1952-06-16,Marshall Islands,robert.duke@r.edu,Pleasant Hill,73604,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
43235822,Dr.,James,Williams,F,M,1987-06-28,Malaysia,james.williams@bfrlzlpghi.org,Clinton,78222,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43235827,Mr.,Ronnie,Buchanan,F,U,1931-03-29,Austria,ronnie.buchanan@mkvsm.com,Woodville,44289,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
43235837,Mr.,Ira,Lee,M,U,1964-04-11,Malaysia,ira.lee@fyh7jy.com,Shiloh,29275,United States,-5.00,FALSE,2022-10-03 22:43:20.810 -0700
43235853,Mr.,Charles,Wright,M,S,1950-04-07,Morocco,charles.wright@bsti17vdtemdf.edu,Valley View,55124,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43235904,Dr.,Michael,England,M,U,1941-05-02,Vanuatu,michael.england@dmmizqfxx5.com,Macedonia,81087,United States,-7.00,FALSE,2022-10-03 22:43:20.810 -0700
43235905,Sir,William,Summers,M,U,1990-02-01,Greenland,william.summers@d.com,Greenwood,48828,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700
43235908,Dr.,Linda,Lewis,F,S,1940-03-02,Jamaica,linda.lewis@bbx8kbn88sxl.com,Red Bank,64975,United States,-6.00,FALSE,2022-10-03 22:43:20.810 -0700
"43235937,Ms.,Dorothy,Holland,M,M,1980-09-14,""Korea, Republic Of"",dorothy.holland@7sagvyauoth2.edu,Maple Grove,58252,United States,-6.00,TRUE,2022-10-03 22:43:20.810 -0700"
